account_id,customer_id,card_number,account_type,account_tier,account_standing
d88a82f5-2b83-4597-8bb5-cd72f67c15d3,fe017bc0-7f3b-4969-ac22-112fbf14ac8d,5311-3685-0200-2789,debit,platinum,red
c668bc33-51e7-4a91-a795-b92327c73d35,6d266296-d0d4-490a-9cc5-eedccbed7128,5458-6691-7087-3838,credit,silver,green
30fefc11-380b-4029-bf6b-3a3afaed4124,42634531-aabc-482a-9d1e-b8f56d8a010e,5272-9982-2127-7564,credit,bronze,yellow
51faa8e4-9a3f-4897-9b34-d0fe0d4924ba,be045708-29f8-4da6-a91d-4c4bb67e2a6a,5563-5419-0038-4885,credit,silver,red
87b8bcdd-c6d8-420e-8de6-c4a9525eaf4e,219d50d3-132a-48b9-b217-f3211fa944c9,5457-8564-4196-3537,debit,gold,yellow
02fe88d3-a287-4b82-9cd3-e061744055b1,ab9a9b0f-b87e-4072-a434-a769a94ef685,5412-5451-0922-3250,debit,silver,yellow
8eb7ce6b-13dc-40b8-9697-3114b8a32baf,d2e284bc-67fd-458c-84a8-8fd523a30031,5570-6431-1291-5042,debit,silver,yellow
491789b8-dd8c-4e24-99d8-1f2746a732df,aa88868d-9b5b-41b6-8d3b-65989ea92dad,5427-5977-9197-7621,credit,gold,yellow
5a7b661a-3e93-407d-8b55-7878c5c7a98f,8b8ee04f-a179-4147-b387-3c99018f4019,5434-9952-5600-9586,credit,silver,yellow
d9cd2e9b-7463-4476-be0f-ea4d00d05fbe,d71a1343-4533-427b-ab24-5abbf7f77bda,5467-5465-7766-6453,credit,gold,yellow
513c63ee-2605-43f4-9cc5-448925fff17a,d7cf64a9-6596-48dd-9163-8ca63c367e2d,5185-9204-0676-6209,credit,silver,green
b9d9f7d9-7526-439c-ab8f-0a96d77ea76c,e9ff527b-d517-4b3c-b8d1-0ef83467f2c8,5449-2708-4007-0814,credit,bronze,yellow
be671214-f803-449d-971c-c39d0ab1151c,2065c5fd-837a-4b25-9d62-ef7c705db774,5590-2309-7996-8870,credit,platinum,yellow
c89e4284-f506-4299-a58f-a2fa42ebad44,5e4fb8c7-29cd-4f35-a91f-704d2f5f9bcf,5149-9442-6613-9070,debit,platinum,green
184e7143-1dcf-42f5-be38-43a0f02b23b6,4ecf5b49-1f7c-4a33-8b68-04ac70ede326,5511-9664-9010-3820,debit,gold,green
cb21e218-5789-4925-bc62-4d600cf48893,74b93564-8f76-4435-8fe1-06b59199afde,5527-7046-0465-2347,credit,platinum,green
8ebeb8e7-809d-44c1-b8d0-9f7ca1bebf04,c7feeaf8-1c36-4a18-8f7a-2fcd7d090323,5269-6490-6703-2689,debit,gold,green
59eaa06a-5322-410e-b82c-e5048ef14cdb,b4affc09-198c-42b7-80b7-86b0ff35ec45,5192-5229-9676-0724,debit,silver,red
34fa387e-b648-4ac7-9c13-78b67d0af480,5dd1a551-217d-428b-8198-9f5186ca2df5,5335-9221-0009-8417,credit,silver,green
da18ead9-65b2-4715-bb1e-7a08e31cb33e,e9fe8887-da40-45c5-825a-b25740cf3978,5215-0189-0467-6873,credit,silver,yellow
f0c75e61-e7cd-4ca4-aed5-d72da342d97c,7d50bab5-66a7-4396-8915-30dafd435734,5481-9376-9749-7402,debit,platinum,green
14551d94-7df7-4fa1-8e3c-b2ffeb54ac2a,ff2b5168-4cdd-42d7-971a-623fb55ff3e7,5528-6115-0971-4222,debit,silver,green
da93ded0-a04d-442f-9de2-ac0f8dfa4618,49e341eb-d0c1-4545-95ed-eb14ed455b86,5292-7756-2703-4690,credit,silver,green
62ce79a5-00fc-4127-88b6-ff6728cfed41,0d0e70ce-bb89-41e3-9de8-fa71895a545a,5145-5694-0660-1293,debit,bronze,red
e3585b13-88cd-40fa-9156-111be92ef56e,36769d80-7295-409c-a7e9-c0ecc8bb9270,5498-8309-2454-3422,debit,platinum,red
22af9a43-d80b-4fbe-a470-d8af0cc8cdec,2e311ea7-f4ef-458e-bc69-c5a7dc176964,5433-3628-0127-9993,debit,bronze,red
b5f674c5-b300-4cdb-915e-4401bbe181c3,aaeaf163-0c21-4530-974a-e261101aae33,5489-2836-8052-7216,debit,bronze,green
c02c914e-dbaa-4c7d-a66b-29b72c6abd31,0bdd9acd-9d2b-4c73-a28f-b188a7409c6d,5549-8969-2395-0693,debit,platinum,red
0d7c8dca-17d0-4de7-bfef-667a23337669,af875655-09db-4044-8e73-3480c11dc677,5415-0490-4243-2844,debit,gold,green
a6cccbd0-e258-43c6-bca5-328b6ee66ff7,74e8d843-924b-4efe-a255-b1be70a500e5,5284-9238-4667-6905,debit,gold,yellow
edd8c9d0-b374-485d-a428-2376d7b6707d,f1c5081c-748b-4f4f-b877-f4be0effbba9,5561-3450-0849-6837,debit,platinum,red
e540c7b4-e9f4-4b62-bceb-166d4ccaa2e0,90369eae-5438-4428-a241-7b832fd73e0d,5397-1107-7927-6002,credit,gold,green
a7b570dc-2018-4dc0-9833-c960c99eddcd,a9eaa068-69b3-483e-a4c2-4f6bb22e3a26,5326-4564-7610-3809,debit,bronze,red
3479ae03-5133-4209-bf65-a469b8cf33d0,edb25618-2876-4f45-9dd4-795737d2d122,5431-5170-2296-2139,credit,silver,yellow
eaf891bb-b896-4489-beeb-368c47e2817f,984acd43-888d-45e8-b141-429d2dc65415,5232-5799-1332-1750,credit,silver,red
825e774d-76da-4a6c-a503-5b9982b83dc0,574c767c-7b6f-49f2-85d0-83e9838c1e32,5118-1678-6068-2553,debit,gold,yellow
977e0c45-47dd-477c-9727-7175808d2b9e,5de3996b-cf95-42a2-aab7-9449e93f662f,5521-8107-6890-0616,debit,platinum,yellow
4358775b-0b71-44e2-a727-85d77d1c57b2,99c4439a-4de8-46e9-a366-9f7b2ce5b78f,5291-5991-9010-5567,credit,gold,red
e2147884-8f1e-4757-8c98-06aa74b0eab6,f3b4b19d-2841-499c-9ffb-33a1969184e2,5217-9792-5067-0083,credit,bronze,green
c6cb2b49-36ec-4c54-9819-bde0cf0afb5a,f605fff2-e115-4195-8f93-473b2b2d8a3f,5312-3592-0078-6582,debit,platinum,red
e896fddf-4d3c-4acb-b3b2-2f0022e67ee3,04bf2ae9-83d0-42ca-9007-192a1be00c0b,5418-8908-7242-5649,credit,silver,yellow
2f6f68f8-33e1-4d9a-885e-1a9dce057e2f,b65b3bdd-3d95-4b1b-9715-5fd4239389d8,5288-6560-9669-0848,debit,silver,green
808a3ef6-57bf-41a6-b1a1-feecadcd5d65,e7883cc1-79a8-4aa2-96dd-6869b1c5bc6f,5393-1143-3126-5952,debit,silver,yellow
1301a8df-a842-46c4-9de9-5979851d2511,f8696ef4-fda0-41ce-8137-cc398f45985e,5285-3673-3677-1496,debit,silver,yellow
c2f29147-3494-4320-840a-6dc4dc4b5fe2,729873b9-22db-4c1b-a7e6-d5a5e09b719d,5124-3258-0012-7756,debit,silver,green
9d4c2909-d541-41f8-a7d7-7dd40565d4e8,68a80243-ae4e-4bc7-873d-d4bd91342f22,5245-2701-5494-1366,debit,gold,green
6ce119a1-81f5-4a62-986c-a550847f2aa1,5617976f-1e59-456e-bc6a-6d112bfd7e8d,5530-1848-5545-7537,debit,bronze,yellow
4695af06-008f-415e-b7df-0672c0a319a4,302202ee-609e-430e-b577-e861907144d0,5447-8681-3746-1273,credit,platinum,red
e3b53168-50c1-4ddc-be92-0f956a871dd5,87daadb6-885b-42c7-82a5-ea10da05410b,5303-1598-6509-3238,debit,silver,red
46f29df7-617d-4538-b170-7b3db9ccb251,12235a28-d8ec-4592-b084-13f07fc139c6,5194-8816-8891-6996,credit,silver,red
f66a9b49-9f24-42b8-98d7-fa448e163660,97957354-0132-4bb3-99bd-37da5a60b302,5106-3113-3439-8347,debit,silver,yellow
e4f2bdab-9cb5-4da8-a03d-4cf60f36c1b9,63387072-0484-4ee4-8439-7fa08a018143,5347-7073-1086-3585,debit,silver,green
f8c04b5c-4d3b-4d4d-833c-aad58aad5951,ef7b3036-266f-4bad-a219-4e3a7881d44d,5419-4614-2475-7332,credit,platinum,red
9ec8c26c-6439-44f5-a411-8a8fb3d6a89d,e6705cbd-8019-4066-8ff0-bf295b544c6f,5519-3830-6612-6791,credit,bronze,yellow
d3ab162c-f88d-4236-8a34-740914ad02c7,50957d09-6b78-47db-8ec2-6dc68473f052,5262-0271-7378-8659,debit,bronze,green
c0781d43-db4e-4d45-a84f-f97f92de6941,319b29ad-1782-4f06-99a6-008bd73ac9ce,5551-5360-4626-7287,debit,bronze,yellow
d812db56-0d1d-4718-8169-710603fe6ed2,80fe5502-4d61-4507-a2b0-660350911bfd,5238-3063-7653-3414,credit,gold,red
4809c9ba-b504-463c-a2b9-201c03c23bda,16d1142a-fc36-4559-96f5-0701d0b227bf,5319-3735-5990-1406,credit,platinum,yellow
eb2b929c-9552-4558-bb75-95b7788b19c2,fdae6cd3-b765-422e-83ea-915468bb25e0,5579-1827-9681-1673,credit,silver,green
3590d284-9a5a-4ba9-bf62-5d302b875723,37021017-643a-42f3-aa37-6b08dbae35dc,5511-4371-6888-3648,credit,gold,red
29212414-a119-40f3-a2b2-4fd67a0e6012,3e0ef1d4-0fe4-4ae0-b7c9-fafcdddc802f,5159-5904-3924-5489,debit,bronze,yellow
a68b87a2-c612-4564-a6dc-8ade23d385d5,ae5826a5-d3f1-4f75-bae1-01d9c22a114b,5174-1804-8615-0815,debit,gold,yellow
8a5a532c-99d2-4185-8def-d29127ef69db,8887465e-8401-41cd-b250-105f4207d4bf,5271-0211-4475-6688,debit,bronze,green
7b45e33a-59e6-4975-84a2-8a715b8f0476,d3751625-1c7b-4604-bc2d-d3079256d9e4,5251-7831-6754-7419,debit,bronze,green
fc939bf8-465c-4230-86d7-08c5061b9cab,a759fc3c-e16d-4d2c-ae7d-b9b467bb5852,5264-1729-6890-7938,debit,bronze,yellow
89b972db-b0cd-45f7-82f1-fd52d7938d73,65a23e66-24c1-47c1-8ad5-7c57a741f044,5111-5920-6849-5416,credit,platinum,red
0656d830-28ae-41bb-b753-a7c4a73d6cff,4a6410c2-81eb-40c1-8f12-5261122e6af5,5433-7085-6587-9958,debit,silver,yellow
73893853-19d4-4ca7-816e-057012c330da,310cf35e-850a-48e4-9831-4d61bac05eed,5331-1779-2572-5041,debit,silver,yellow
94b93457-1a41-4fd2-8a93-f8740abe16c8,c09e3f8e-7eff-4a4f-acca-71b8909ecb27,5115-7273-2200-3343,debit,silver,red
d8ddbe3b-2cd2-4d31-9346-1d38335b6cdd,2f7618ec-9067-46d2-b5a6-d97d05bf8fdf,5390-1416-8921-9292,debit,platinum,green
4b6d521b-aef2-45f3-bc0d-a4ac8a287af9,04839d6a-e1d3-4c54-9d47-83561259e810,5168-2850-9813-1935,credit,bronze,red
b4e3e30a-7079-4cd1-8395-94c9b305b792,8201bf5d-2897-493a-bee4-ec87ca4ddf91,5238-5201-4696-5025,debit,gold,green
7ea181f9-464f-444c-ace7-1ac783fae988,8be30825-adaa-4a68-89b7-1c6bf735057a,5144-9783-4697-9183,debit,silver,green
ce1827ac-670b-43b7-a7ed-426d7793486d,9b2a08d6-9593-47d4-9e97-6fd6caf8ba53,5448-1572-9350-4970,debit,gold,yellow
c307fb6f-6c6e-413b-8f52-545d3a1d9dc8,8a109b56-360c-49c9-b246-9cd8bcbd6460,5281-0457-4918-3087,credit,platinum,green
0149d8f9-b9fe-48e2-b336-da0e9a92318c,35c4b625-82d5-487c-82f1-17b7d353fd32,5410-3301-6943-7880,credit,platinum,yellow
41582773-7329-4435-b392-75d28f68deba,f4251e97-fd5e-411a-96f1-2f68a925079e,5101-2366-4160-9166,credit,silver,green
3bc9199e-2008-4cf0-b27c-97ada52e119d,dd7533e7-585f-4b98-9030-84a62b8fc561,5302-3443-1847-5312,debit,silver,green
325cea87-07e8-4816-8da5-55c1b4acbc46,5d05b7a7-3122-4143-bbf0-edc9a5e057bf,5372-1963-0068-1264,debit,platinum,yellow
28584a2b-253a-44fb-ab9e-cbb70620efeb,e173b021-5f13-4365-91bc-37dbe15eec14,5221-6020-5617-3805,debit,bronze,yellow
dbf9d7e5-d44e-46ec-b330-f034125a04f3,f18363c0-db21-49be-95a6-3e134b412e96,5425-6793-3947-1556,credit,bronze,green
dba5bedf-4c70-4f4c-902a-65c5973b3f93,87f8a089-c541-4066-a630-64eff8fbf1d5,5307-9547-7190-3553,debit,bronze,green
a73f8c0b-c4cc-4248-95de-06994e5ab010,ee49650c-b519-49d0-ae1b-14173265ec99,5357-1129-6243-1731,credit,bronze,red
a793ba15-7c3f-4c38-93be-cbb972c73acc,1d7f4c6a-da78-4766-996e-ecd5a18e79ad,5117-3961-7478-6963,debit,gold,green
3098e4c2-463e-426a-b42d-e37de2f360e3,1f8a034b-e46b-49c9-8d40-a3ad2dfc0fce,5392-2100-0511-2016,credit,gold,red
26e98c64-67c6-409c-b5c6-781d7e1a2d68,4e0b7dc0-4b16-4eea-afaf-9f659e338f64,5439-4825-1941-4932,credit,bronze,green
dcfb3459-b53d-41ff-9916-c30dc4381e1a,d2f24bfb-ddce-4995-896f-f3599a18f241,5541-5240-5363-9054,debit,bronze,yellow
c03f3869-33b6-4e06-8611-f942a626cfa2,a44dc783-5ea5-4eda-b1ed-f70a0b900c52,5178-9442-5774-9972,credit,platinum,red
67c715a0-588a-46e1-be52-be094e71d22d,477f59ec-c74b-4107-a828-b4d76e170fe6,5497-5308-2459-2872,credit,silver,green
0a38e707-fe82-406e-83f4-353a5da1e3c1,064882b6-7932-4888-838d-cf9dd2a49de0,5520-4431-0716-0014,debit,silver,green
1f6116b5-21d4-4233-9722-df8eeecc668e,e11ead87-b226-4c4c-9ff9-558bfd786a55,5135-8443-0007-3259,debit,silver,yellow
8155b949-d859-455c-ae66-213b37780201,b8bea421-43ff-40e8-8d38-279e4a329231,5132-5115-6312-2676,debit,gold,yellow
b90e6d64-7c81-4c8c-8ff0-b8a17eea096e,85462f3b-98a4-423a-996d-e87f054b4c82,5485-5521-5730-4356,credit,bronze,green
100372bd-06c7-4fc5-b34b-862e980a8ee0,4eaceb38-be71-436e-ae1d-4349050265cf,5316-8364-6378-9904,credit,silver,red
d24e04de-a7a7-4a5c-90ac-bd26abbd5153,182f7559-bc1b-4d37-ab5b-a15ee32a3577,5474-3701-1106-9558,debit,silver,red
8eec15cd-5c38-4b58-819b-edec716e9107,8f021c9b-dad5-4d81-b54d-e2f6fa3f1436,5302-6292-1926-8562,credit,platinum,red
e5f7fc3f-c6b8-4d2f-9268-78027c02d4de,d9d5f19b-0b90-4da9-8987-824e41fe8af8,5353-6910-7057-7109,credit,bronze,yellow
ca400d57-faf6-4fa9-a5f2-c5619ed8ddc4,e871fca6-fdab-4072-bdae-131ee0b6d8dd,5261-4559-5810-1411,debit,platinum,red
277d60c5-bb42-4c51-a8ab-e935a507db2f,af2214c2-358a-4a7b-bc47-bdbc7676d28c,5181-5759-7959-1899,debit,gold,green
ff954739-0e9d-48b7-a182-7c1a6b8e1219,3df4a5a0-fbd8-438c-b8db-88ad6e51b5b6,5350-9766-1079-0632,debit,platinum,green
1494e060-c5b6-4c3c-bffc-156ccbcccb0b,b2feb7c0-68e0-4c55-81ec-859550a97c9b,5490-4669-4309-6262,credit,silver,green
9798a2df-f9ee-4dc1-8a86-c4c4b2056b5f,a8393949-09ce-4ed3-87c0-5f2a8e97e8ca,5566-8103-4455-7720,credit,platinum,yellow
f4a555ac-d3d7-4367-b532-eaf2a62b633d,05ebe35a-baf2-478b-a1c6-a3654d4edcf7,5540-2078-5063-7791,debit,platinum,red
1619179d-76c4-47cd-b111-9721b786497c,bce22771-d950-4283-9ea3-157f126f438a,5286-2430-8723-2518,credit,bronze,green
d1927ba1-9b50-46c4-a06d-d7a14f48c02e,8bdd2062-c681-43c4-b708-528d8dfe7546,5231-2638-3764-6532,debit,platinum,green
4c434d35-07a6-400c-9844-8bc063aaca39,69512a35-e4b2-4389-904f-62553a807db5,5371-7668-0382-2937,debit,silver,green
65ef4e58-65fc-4f8d-bc95-c090de49a87c,38065e55-39be-444b-bcf7-f820c59234ac,5269-4167-8201-3448,debit,platinum,yellow
d9683b31-6429-4525-82a7-75516b2e774e,6d33a966-eee8-40b0-bf05-a097c2654526,5537-3328-6948-8815,debit,bronze,green
62c5d163-2960-4419-8002-34196a36850e,d9f1eeb1-46f6-408a-8fbb-6c2456d23260,5552-4364-0508-3434,credit,silver,red
9ed2045f-c949-49ce-ba18-cab3f93c896d,4f821dba-1ad2-4d94-a1f7-93a73dbd74a3,5199-2673-6761-9637,credit,gold,green
959a44ce-adc1-4350-b9be-eb648347ba46,fca73a10-a4a3-4da8-9719-5ccff741df2b,5598-9881-3425-6828,debit,platinum,yellow
521ad721-d161-4dcd-8ec2-c84d8c35c302,e743336d-70db-43e2-b831-848760403430,5566-6192-0907-2364,credit,bronze,red
bcc337ca-ede6-4341-ad1d-14daf6dd19fc,a90f1b15-1d8d-47db-856d-058a1f3ef713,5143-6951-7096-6489,credit,gold,red
a1b0e45d-0498-4b19-82ed-2aef2e124149,3fd4e16a-7746-49da-b6e6-fce5f6cdaf76,5275-2312-1659-9421,debit,bronze,yellow
655d2283-22e8-4599-9eee-1e47bdd8dab1,7dde1662-d281-4704-a847-b4b138661f44,5228-1773-0317-6938,credit,silver,yellow
8d1590c7-649d-45e8-856a-70a855e6e51d,d7b383a1-59e3-4a56-ac37-78c3658014b9,5428-0043-3338-6857,debit,bronze,red
805a6f89-3d13-4a05-b6bd-d1723649fb40,fb4da642-5b00-4644-84fe-f0ca3ca3b8b9,5239-5807-2909-4527,credit,platinum,red
b266bf8f-305c-488d-a5d1-bbb10e67053d,c5acda93-24fe-41ef-931e-9305c9f45f30,5599-0682-6846-0899,debit,bronze,green
459b81ee-85ff-41d6-bfc6-691c8ad6a1bf,e07f5216-d546-4f9f-91fa-f48201957fdb,5319-3406-4625-9015,credit,bronze,green
c271684f-5135-4bdd-9558-007301816666,94794814-ec67-4cab-bf1d-f52deb7a1948,5136-4498-3883-8485,debit,platinum,yellow
61a0cdce-f52f-4791-94b4-682201706473,0b4c6db0-46e5-4ad4-a871-c72bc65bddb3,5591-9793-9727-2005,credit,bronze,yellow
671bf4a4-1c36-4a86-97c4-56e4cc896acc,934f8f5c-1458-4c08-808e-9d5929021426,5449-0471-8933-6380,credit,platinum,red
1f5cc147-b332-45a6-a8a5-069fcc85d96d,64449af2-c79a-48d0-8db9-82065af8ba4e,5109-0919-9581-7002,credit,bronze,green
9b909500-08ed-4159-826d-45dc97617657,81852985-8b59-4425-84e5-9d44e62ea738,5103-8092-5217-4130,debit,silver,green
2bfef205-374f-480e-a437-156776c70dcc,6a2931b6-a61b-411e-b3db-1303d87fce93,5304-1256-7801-7986,debit,bronze,red
6026f276-e3a8-4ecb-ab99-c2ac361f94f8,ea9df4d4-59df-47d8-abe1-29bca19297ee,5206-9264-2549-7887,credit,platinum,yellow
bafb5111-9355-4b4d-a079-e982501f628e,32ece6d4-fab8-45c2-b639-fe970e0196ac,5394-0120-2814-6692,debit,gold,red
87a8bee2-bb72-4d29-916b-11a63d6bce09,64d93233-9015-4ff2-bf71-842d415e60c3,5537-1466-5184-1142,credit,platinum,green
5a2f89f8-f1ee-41ad-a4fd-0add79a1066c,65c73c9d-eef0-4719-b17d-d1213b4b9dcb,5212-6766-3762-1095,credit,gold,yellow
0573e580-9bc1-4b5d-b7a2-3c031082b640,4eda45b1-1b3e-47de-b9e0-04d332432eda,5286-0061-2547-1764,credit,platinum,green
46325ffb-d96f-49e2-bfe3-f121521de3b2,f5dbc2ae-a370-4b35-a5fe-42fdecc78683,5300-3461-3059-9122,debit,platinum,red
408bcd2c-18fe-479d-9ee1-3fd79f227c1c,932cfa5c-7393-4ffb-8b5d-fb15d0f7234d,5337-6308-3885-1613,credit,bronze,red
44500ef6-dc64-42a4-b045-533695eb3acd,e072d3f6-27b2-42a8-a1d8-368a321c7daa,5247-7786-5376-2891,debit,bronze,yellow
7707f172-6c08-4ef2-90a5-a4e3dd4fb56b,5162b272-e86b-4873-ad26-d5f7d962f5ec,5265-4093-3309-9408,credit,silver,yellow
da7bf7a2-7771-44e9-8225-bf7ab70bf896,c8109bdf-3b30-4b38-8d60-9b2b8a2e80bd,5336-0903-3223-7200,credit,silver,yellow
f08d7cf2-7640-4d65-aec0-8b88b65274ba,7e03b067-ffa0-4c07-bb5b-4901d06afedc,5154-3380-6636-4545,debit,gold,red
a31c6306-8e01-4770-b186-813bbe1a5975,e463aa15-ca00-42dd-812a-ae52ed6c45fb,5187-8892-1094-8873,credit,platinum,green
c57f5f19-7d1c-4f84-bd91-b9514c075110,cc845ae5-c153-4308-ac2f-87f43bb44419,5554-6770-3301-1044,debit,bronze,red
6435fdad-7bb2-4d89-a7e1-090fa057b91a,fdee6d16-5239-4d3e-9dc9-052028e17b1f,5533-8750-9462-5944,debit,silver,red
6f51271e-c8b4-4984-8d37-f284e7bc9463,8eabdd36-72c7-482f-9f50-a00c375000e1,5177-0651-2501-0107,debit,gold,red
4f388a47-32cd-48c3-b557-86281e3f5730,8192e9db-3ff5-49b0-a72c-14cefa8e47b6,5391-0907-1221-4151,credit,silver,red
56f1c366-30e6-4733-82e9-1f2263a1aaed,12b1cbfb-d2d3-43be-9fd4-0f897745a710,5232-6450-3673-7170,credit,gold,green
db7030ab-ee0f-45cc-9127-8ea32edac778,48035b60-efcb-49a9-89b6-4eb226619e19,5580-9080-6948-5671,credit,platinum,green
857bcda9-9466-400c-9cc8-a2365a295b45,1c75145b-ae04-4e1b-947a-997aa36d906d,5205-4222-8634-5820,credit,silver,yellow
fb4ae148-4319-44c7-acf6-7c0eee1a8598,f6ada1e3-4650-4b52-8272-fb1822295900,5583-6065-8760-7779,debit,silver,yellow
a00dca50-5d56-4808-9252-96a2d0e4b516,aa3e027b-b47b-4695-88ce-4c5ba168fdb4,5183-2533-4994-6833,debit,gold,green
e10de926-d35f-4330-9e43-1ff876920b1c,1d761a6f-753d-4ba2-902d-9d55d5e84325,5523-0876-4930-0617,debit,bronze,yellow
f1ceddbf-7019-47ad-9673-49101a56eef5,75388d2a-e2f3-4a62-982b-ca086393fc86,5215-8012-6387-9356,credit,gold,green
a7f6af35-2095-4dbd-af4d-0eda3cff5a2c,344d442b-d7aa-4a17-9228-767be0a6cf6c,5426-9953-8164-9827,debit,silver,red
2bd81e41-918f-44ec-855d-5d30d6379eca,0c702a32-5df7-481c-aee5-2e9e61567753,5300-4577-4233-1497,credit,platinum,yellow
cf6bf12d-cdd3-48f2-95ef-29026a2ce03f,8c769684-29ae-46ca-89ec-0da4d8b5c445,5499-1681-1060-3315,credit,silver,red
dc1caa07-8318-48fd-871c-e9d545fa536e,e5cd2db4-8598-40f8-9091-61ae4b4029b6,5346-9976-5779-5349,debit,silver,green
a24a5783-720f-4a1b-af6c-cbe55fa8b2cd,86765da6-59e3-43e5-b3a0-45425c14e5f4,5582-0050-3060-0104,debit,platinum,red
8d545cf0-8e8b-42f1-b9e5-8f2ae9ddfbaf,95f43abc-67f7-4361-99d4-ecca53c16844,5164-2366-4790-3567,debit,gold,yellow
20d2db4a-8ef2-4e0b-9a30-6c559f023e31,5e186ddf-454a-47a7-ab83-9d3c371d6fd9,5431-6505-5426-7161,credit,bronze,red
ffb7f9eb-7ffd-4cdb-bca2-d645a35b460a,1726e630-0f08-4628-a186-fc049596db4d,5174-1219-5036-9242,debit,silver,yellow
ffcf0370-6472-4511-9fb6-9ed150c40720,7d051c56-e66e-46b0-b130-61db18da2101,5101-8339-5530-2048,credit,silver,red
9e957b37-3f02-4c60-a262-aaa2f734af63,a37d40e3-338f-4cb4-84df-fb59707cbef0,5386-9910-0104-8787,debit,silver,green
23f2c6de-b13d-423c-82a8-bc7bf2b1be09,3715d9fd-f4ec-464f-8876-6a22bfc99d3f,5311-7050-2609-7060,debit,silver,yellow
861dab30-c187-438a-a8dd-2a7943e697b2,0c540cb7-1901-404e-a9ea-32645c090b02,5123-9944-3780-4037,debit,bronze,red
3fdbfcbb-499b-47e0-8d8f-526cc6cc468c,ff0f3f83-dc6a-41ed-a75f-baddc1120872,5331-7991-2005-6003,credit,silver,green
893d72bf-4e23-4abb-8f3d-a6d36744220c,f95b3567-b835-4182-b141-3b7e6659c9fe,5540-9691-9432-6411,debit,bronze,yellow
49f53480-8319-4852-93db-0621f6198694,36146aa0-bb22-415e-a482-3261e35f3797,5130-1972-1360-7126,credit,gold,yellow
fbc76b67-1f65-4d3c-95b9-86d2fb81955d,bf7307bd-eb12-478e-a472-2154bb89c0d8,5386-3166-2058-6308,debit,platinum,red
37801891-5630-4319-95b8-eb2741dbe524,f320b6a8-a188-4e18-bf34-0b863bcff5b9,5210-7213-1743-8493,debit,platinum,yellow
f799f3cd-aed2-46e6-a0d8-5b9a76c29471,906e86cc-b9d4-437c-8d0d-451e718601ab,5357-5278-8900-5229,debit,silver,red
ddd7e001-6896-4d88-ac4f-e58f5d65b6ed,9443f1ff-0b40-486b-a017-5a4dfd2fe63e,5278-9779-6430-1900,debit,gold,yellow
5a8aea08-d09b-435f-81a6-f709513a11ed,01155709-8e2e-4c1d-be8b-00d42f4ba598,5376-9356-0131-8241,credit,bronze,green
e4c270c7-88f9-4945-9beb-dfdf8e47cb79,9b9e40fc-1d0d-4839-94ec-c46ab24d51d4,5345-9148-7061-1477,debit,bronze,green
404c5954-0546-4c35-b162-035c9fd8925d,4be37d6b-ce7c-470a-9f28-41447388cab4,5111-5089-5169-1879,debit,bronze,yellow
c2bef503-e6f0-4622-9876-cf6de0689d65,bd9c00ee-f87c-44fc-8e1c-32c91dfa7c71,5189-6050-9594-3575,debit,platinum,red
2ee9ed7f-43e1-4682-9d16-c12836f79552,3030f098-6bb2-4c7e-b420-92857f1b22a5,5575-0238-7990-5749,debit,platinum,yellow
6504389d-e33f-44c4-8035-3de5e69175a0,855287ed-e19e-41a6-aff3-e1f807e6aea1,5256-0864-9227-8170,credit,platinum,yellow
f796da9f-5723-4108-a622-49f7922a29ee,3f331d4c-cb98-466c-abee-6935451d3890,5138-6001-3773-6501,credit,silver,yellow
59b7d258-a732-4f9a-88a1-8b181e210fff,acaece67-1dd3-4bd9-bae5-d7e581d01b10,5353-4943-6226-9174,credit,bronze,red
cfc98344-9748-4f0b-aea2-74eb2b4fef9d,0367027d-5a80-41f4-82e1-d13368f20e84,5364-0447-3286-0231,credit,silver,green
f67b130e-d8d7-4403-806e-2ee8da953b30,5727f4dd-be11-48da-b39e-de04ebaa9258,5355-9604-6365-7929,debit,gold,red
b3cbc76f-b727-42d0-94d8-4d71a2c73898,af5719a4-9551-4df6-9378-c1a89fce37c8,5451-8022-6687-7663,debit,gold,red
5739f618-fe61-4bd6-a6f4-92fc325d1aa1,444d0a35-acc2-4439-888a-eb6074c8594e,5504-0918-1305-7410,credit,gold,yellow
a43a3b41-b1d8-4bc7-9963-60c7d7123fad,4416879d-44c8-41ba-8e87-241c6fa4ce11,5338-8931-9402-8106,debit,silver,yellow
7bbc12c0-e11a-41c6-877f-1cae46cd6a7f,a123211c-4ca8-47a3-b89a-695837d5c4e2,5177-8675-6408-3630,credit,platinum,red
ccac155a-6f3a-4b86-859f-cad234665647,993848e3-25eb-4269-ad1f-3cffab844a6e,5350-6898-6957-9610,debit,silver,green
fb637c5d-4aca-4291-a297-e885b9ba11de,d296a03f-7db9-43af-99e4-85bcec73f72e,5151-9128-0644-1269,debit,gold,red
3ef0c539-9259-430b-a684-678b1eea1eac,6dc43d71-77cf-4ed9-9d65-09006d04e2a7,5367-9243-7542-1051,credit,platinum,green
08e4e64b-8b67-481b-9464-7295008fb28d,029ea55f-ea37-45b9-a5ee-4da22338e56a,5187-5981-4457-4537,credit,gold,green
01f7b985-32cf-4d2c-a73d-9ab88cabba39,3d056403-b563-43a7-9457-5513d4e73460,5392-2254-4821-7289,credit,bronze,yellow
